date_tdb,jd_tdb,lambda_deg,beta_deg,distance_au,x_au,y_au,z_au,vx_km_s,vy_km_s,vz_km_s,radial_velocity_km_s
2016-Jun-12 00:00:00.0000 TDB,2457551.50000,292.804905,2.399204,115.769080,44.832126,-106.625859,4.846299,-23.234655,53.193510,-2.372354,-58.089429
2016-Jun-13 00:00:00.0000 TDB,2457552.50000,292.804676,2.399221,115.735530,44.818707,-106.595137,4.844929,-23.234669,53.193545,-2.372356,-58.089464
2016-Jun-14 00:00:00.0000 TDB,2457553.50000,292.804447,2.399238,115.701981,44.805288,-106.564415,4.843559,-23.234684,53.193580,-2.372357,-58.089499
2016-Jun-15 00:00:00.0000 TDB,2457554.50000,292.804217,2.399255,115.668431,44.791868,-106.533693,4.842189,-23.234699,53.193615,-2.372359,-58.089534
2016-Jun-16 00:00:00.0000 TDB,2457555.50000,292.803988,2.399272,115.634882,44.778449,-106.502971,4.840818,-23.234714,53.193651,-2.372361,-58.089569
2016-Jun-17 00:00:00.0000 TDB,2457556.50000,292.803758,2.399289,115.601332,44.765030,-106.472249,4.839448,-23.234729,53.193686,-2.372362,-58.089604
2016-Jun-18 00:00:00.0000 TDB,2457557.50000,292.803528,2.399306,115.567783,44.751611,-106.441527,4.838078,-23.234744,53.193722,-2.372364,-58.089640
2016-Jun-19 00:00:00.0000 TDB,2457558.50000,292.803298,2.399323,115.534233,44.738192,-106.410805,4.836708,-23.234759,53.193757,-2.372366,-58.089675
2016-Jun-20 00:00:00.0000 TDB,2457559.50000,292.803068,2.399340,115.500684,44.724772,-106.380083,4.835338,-23.234773,53.193792,-2.372367,-58.089710
2016-Jun-21 00:00:00.0000 TDB,2457560.50000,292.802838,2.399357,115.467134,44.711353,-106.349361,4.833968,-23.234788,53.193828,-2.372369,-58.089745
2016-Jun-22 00:00:00.0000 TDB,2457561.50000,292.802607,2.399374,115.433584,44.697934,-106.318639,4.832597,-23.234803,53.193863,-2.372370,-58.089780
2016-Jun-23 00:00:00.0000 TDB,2457562.50000,292.802377,2.399391,115.400035,44.684515,-106.287917,4.831227,-23.234818,53.193899,-2.372372,-58.089816
2016-Jun-24 00:00:00.0000 TDB,2457563.50000,292.802146,2.399409,115.366485,44.671096,-106.257195,4.829857,-23.234833,53.193934,-2.372374,-58.089851
2016-Jun-25 00:00:00.0000 TDB,2457564.50000,292.801915,2.399426,115.332935,44.657676,-106.226473,4.828487,-23.234848,53.193970,-2.372375,-58.089886
2016-Jun-26 00:00:00.0000 TDB,2457565.50000,292.801684,2.399443,115.299386,44.644257,-106.195751,4.827117,-23.234863,53.194005,-2.372377,-58.089922
2016-Jun-27 00:00:00.0000 TDB,2457566.50000,292.801453,2.399460,115.265836,44.630838,-106.165029,4.825747,-23.234878,53.194041,-2.372378,-58.089957
2016-Jun-28 00:00:00.0000 TDB,2457567.50000,292.801222,2.399477,115.232286,44.617419,-106.134307,4.824376,-23.234893,53.194076,-2.372380,-58.089992
2016-Jun-29 00:00:00.0000 TDB,2457568.50000,292.800991,2.399494,115.198736,44.603999,-106.103585,4.823006,-23.234908,53.194112,-2.372382,-58.090028
2016-Jun-30 00:00:00.0000 TDB,2457569.50000,292.800759,2.399511,115.165186,44.590580,-106.072863,4.821636,-23.234923,53.194148,-2.372383,-58.090063
2016-Jul-01 00:00:00.0000 TDB,2457570.50000,292.800528,2.399529,115.131637,44.577161,-106.042140,4.820266,-23.234938,53.194183,-2.372385,-58.090099
2016-Jul-02 00:00:00.0000 TDB,2457571.50000,292.800296,2.399546,115.098087,44.563741,-106.011418,4.818896,-23.234953,53.194219,-2.372387,-58.090134
2016-Jul-03 00:00:00.0000 TDB,2457572.50000,292.800064,2.399563,115.064537,44.550322,-105.980696,4.817526,-23.234968,53.194255,-2.372388,-58.090169
2016-Jul-04 00:00:00.0000 TDB,2457573.50000,292.799832,2.399580,115.030987,44.536903,-105.949974,4.816155,-23.234983,53.194290,-2.372390,-58.090205
2016-Jul-05 00:00:00.0000 TDB,2457574.50000,292.799600,2.399597,114.997437,44.523483,-105.919251,4.814785,-23.234998,53.194326,-2.372391,-58.090240
2016-Jul-06 00:00:00.0000 TDB,2457575.50000,292.799368,2.399614,114.963887,44.510064,-105.888529,4.813415,-23.235013,53.194362,-2.372393,-58.090276
2016-Jul-07 00:00:00.0000 TDB,2457576.50000,292.799135,2.399632,114.930337,44.496645,-105.857807,4.812045,-23.235028,53.194397,-2.372395,-58.090312
2016-Jul-08 00:00:00.0000 TDB,2457577.50000,292.798903,2.399649,114.896787,44.483225,-105.827084,4.810675,-23.235043,53.194433,-2.372396,-58.090347
2016-Jul-09 00:00:00.0000 TDB,2457578.50000,292.798670,2.399666,114.863237,44.469806,-105.796362,4.809305,-23.235058,53.194469,-2.372398,-58.090383
2016-Jul-10 00:00:00.0000 TDB,2457579.50000,292.798437,2.399683,114.829687,44.456387,-105.765640,4.807934,-23.235073,53.194505,-2.372400,-58.090418
2016-Jul-11 00:00:00.0000 TDB,2457580.50000,292.798204,2.399701,114.796137,44.442967,-105.734917,4.806564,-23.235088,53.194541,-2.372401,-58.090454
2016-Jul-12 00:00:00.0000 TDB,2457581.50000,292.797971,2.399718,114.762587,44.429548,-105.704195,4.805194,-23.235103,53.194577,-2.372403,-58.090490
2016-Jul-13 00:00:00.0000 TDB,2457582.50000,292.797738,2.399735,114.729037,44.416128,-105.673472,4.803824,-23.235118,53.194613,-2.372404,-58.090525
2016-Jul-14 00:00:00.0000 TDB,2457583.50000,292.797505,2.399753,114.695487,44.402709,-105.642750,4.802454,-23.235133,53.194648,-2.372406,-58.090561
2016-Jul-15 00:00:00.0000 TDB,2457584.50000,292.797271,2.399770,114.661937,44.389290,-105.612027,4.801084,-23.235148,53.194684,-2.372408,-58.090597
2016-Jul-16 00:00:00.0000 TDB,2457585.50000,292.797038,2.399787,114.628387,44.375870,-105.581305,4.799713,-23.235164,53.194720,-2.372409,-58.090632
2016-Jul-17 00:00:00.0000 TDB,2457586.50000,292.796804,2.399805,114.594837,44.362451,-105.550582,4.798343,-23.235179,53.194756,-2.372411,-58.090668
2016-Jul-18 00:00:00.0000 TDB,2457587.50000,292.796570,2.399822,114.561286,44.349031,-105.519860,4.796973,-23.235194,53.194792,-2.372413,-58.090704
2016-Jul-19 00:00:00.0000 TDB,2457588.50000,292.796336,2.399839,114.527736,44.335612,-105.489137,4.795603,-23.235209,53.194828,-2.372414,-58.090740
2016-Jul-20 00:00:00.0000 TDB,2457589.50000,292.796102,2.399857,114.494186,44.322192,-105.458415,4.794233,-23.235224,53.194864,-2.372416,-58.090775
2016-Jul-21 00:00:00.0000 TDB,2457590.50000,292.795867,2.399874,114.460636,44.308773,-105.427692,4.792862,-23.235239,53.194900,-2.372417,-58.090811
2016-Jul-22 00:00:00.0000 TDB,2457591.50000,292.795633,2.399891,114.427085,44.295353,-105.396969,4.791492,-23.235254,53.194936,-2.372419,-58.090847
2016-Jul-23 00:00:00.0000 TDB,2457592.50000,292.795398,2.399909,114.393535,44.281934,-105.366247,4.790122,-23.235270,53.194973,-2.372421,-58.090883
2016-Jul-24 00:00:00.0000 TDB,2457593.50000,292.795163,2.399926,114.359985,44.268515,-105.335524,4.788752,-23.235285,53.195009,-2.372422,-58.090919
2016-Jul-25 00:00:00.0000 TDB,2457594.50000,292.794929,2.399944,114.326435,44.255095,-105.304801,4.787382,-23.235300,53.195045,-2.372424,-58.090955
2016-Jul-26 00:00:00.0000 TDB,2457595.50000,292.794694,2.399961,114.292884,44.241675,-105.274079,4.786011,-23.235315,53.195081,-2.372426,-58.090991
2016-Jul-27 00:00:00.0000 TDB,2457596.50000,292.794458,2.399978,114.259334,44.228256,-105.243356,4.784641,-23.235330,53.195117,-2.372427,-58.091027
2016-Jul-28 00:00:00.0000 TDB,2457597.50000,292.794223,2.399996,114.225783,44.214836,-105.212633,4.783271,-23.235346,53.195153,-2.372429,-58.091063
2016-Jul-29 00:00:00.0000 TDB,2457598.50000,292.793988,2.400013,114.192233,44.201417,-105.181910,4.781901,-23.235361,53.195190,-2.372431,-58.091099
2016-Jul-30 00:00:00.0000 TDB,2457599.50000,292.793752,2.400031,114.158683,44.187997,-105.151188,4.780531,-23.235376,53.195226,-2.372432,-58.091135
2016-Jul-31 00:00:00.0000 TDB,2457600.50000,292.793516,2.400048,114.125132,44.174578,-105.120465,4.779161,-23.235391,53.195262,-2.372434,-58.091171
2016-Aug-01 00:00:00.0000 TDB,2457601.50000,292.793281,2.400066,114.091582,44.161158,-105.089742,4.777790,-23.235406,53.195298,-2.372436,-58.091207
2016-Aug-02 00:00:00.0000 TDB,2457602.50000,292.793045,2.400083,114.058031,44.147739,-105.059019,4.776420,-23.235422,53.195335,-2.372437,-58.091243
2016-Aug-03 00:00:00.0000 TDB,2457603.50000,292.792808,2.400101,114.024481,44.134319,-105.028296,4.775050,-23.235437,53.195371,-2.372439,-58.091279
2016-Aug-04 00:00:00.0000 TDB,2457604.50000,292.792572,2.400118,113.990930,44.120899,-104.997573,4.773680,-23.235452,53.195407,-2.372441,-58.091315
2016-Aug-05 00:00:00.0000 TDB,2457605.50000,292.792336,2.400136,113.957380,44.107480,-104.966850,4.772310,-23.235468,53.195444,-2.372442,-58.091351
2016-Aug-06 00:00:00.0000 TDB,2457606.50000,292.792099,2.400153,113.923829,44.094060,-104.936127,4.770939,-23.235483,53.195480,-2.372444,-58.091387
2016-Aug-07 00:00:00.0000 TDB,2457607.50000,292.791863,2.400171,113.890278,44.080641,-104.905404,4.769569,-23.235498,53.195517,-2.372446,-58.091423
2016-Aug-08 00:00:00.0000 TDB,2457608.50000,292.791626,2.400188,113.856728,44.067221,-104.874681,4.768199,-23.235513,53.195553,-2.372447,-58.091459
2016-Aug-09 00:00:00.0000 TDB,2457609.50000,292.791389,2.400206,113.823177,44.053801,-104.843958,4.766829,-23.235529,53.195590,-2.372449,-58.091496
2016-Aug-10 00:00:00.0000 TDB,2457610.50000,292.791152,2.400224,113.789627,44.040382,-104.813235,4.765459,-23.235544,53.195626,-2.372450,-58.091532
2016-Aug-11 00:00:00.0000 TDB,2457611.50000,292.790915,2.400241,113.756076,44.026962,-104.782512,4.764088,-23.235559,53.195663,-2.372452,-58.091568
2016-Aug-12 00:00:00.0000 TDB,2457612.50000,292.790677,2.400259,113.722525,44.013542,-104.751789,4.762718,-23.235575,53.195699,-2.372454,-58.091604
2016-Aug-13 00:00:00.0000 TDB,2457613.50000,292.790440,2.400276,113.688974,44.000123,-104.721066,4.761348,-23.235590,53.195736,-2.372455,-58.091641
2016-Aug-14 00:00:00.0000 TDB,2457614.50000,292.790202,2.400294,113.655424,43.986703,-104.690343,4.759978,-23.235606,53.195772,-2.372457,-58.091677
2016-Aug-15 00:00:00.0000 TDB,2457615.50000,292.789964,2.400312,113.621873,43.973283,-104.659620,4.758607,-23.235621,53.195809,-2.372459,-58.091713
2016-Aug-16 00:00:00.0000 TDB,2457616.50000,292.789726,2.400329,113.588322,43.959864,-104.628897,4.757237,-23.235636,53.195845,-2.372460,-58.091750
2016-Aug-17 00:00:00.0000 TDB,2457617.50000,292.789488,2.400347,113.554771,43.946444,-104.598173,4.755867,-23.235652,53.195882,-2.372462,-58.091786
2016-Aug-18 00:00:00.0000 TDB,2457618.50000,292.789250,2.400364,113.521221,43.933024,-104.567450,4.754497,-23.235667,53.195919,-2.372464,-58.091822
2016-Aug-19 00:00:00.0000 TDB,2457619.50000,292.789012,2.400382,113.487670,43.919605,-104.536727,4.753127,-23.235683,53.195955,-2.372465,-58.091859
2016-Aug-20 00:00:00.0000 TDB,2457620.50000,292.788773,2.400400,113.454119,43.906185,-104.506004,4.751756,-23.235698,53.195992,-2.372467,-58.091895
2016-Aug-21 00:00:00.0000 TDB,2457621.50000,292.788534,2.400418,113.420568,43.892765,-104.475281,4.750386,-23.235713,53.196029,-2.372469,-58.091932
2016-Aug-22 00:00:00.0000 TDB,2457622.50000,292.788296,2.400435,113.387017,43.879345,-104.444557,4.749016,-23.235729,53.196066,-2.372470,-58.091968
2016-Aug-23 00:00:00.0000 TDB,2457623.50000,292.788057,2.400453,113.353466,43.865926,-104.413834,4.747646,-23.235744,53.196102,-2.372472,-58.092005
2016-Aug-24 00:00:00.0000 TDB,2457624.50000,292.787818,2.400471,113.319915,43.852506,-104.383111,4.746276,-23.235760,53.196139,-2.372474,-58.092041
2016-Aug-25 00:00:00.0000 TDB,2457625.50000,292.787578,2.400488,113.286364,43.839086,-104.352387,4.744905,-23.235775,53.196176,-2.372475,-58.092078
2016-Aug-26 00:00:00.0000 TDB,2457626.50000,292.787339,2.400506,113.252813,43.825666,-104.321664,4.743535,-23.235791,53.196213,-2.372477,-58.092114
2016-Aug-27 00:00:00.0000 TDB,2457627.50000,292.787100,2.400524,113.219262,43.812246,-104.290940,4.742165,-23.235806,53.196250,-2.372479,-58.092151
2016-Aug-28 00:00:00.0000 TDB,2457628.50000,292.786860,2.400542,113.185711,43.798827,-104.260217,4.740795,-23.235822,53.196287,-2.372481,-58.092187
2016-Aug-29 00:00:00.0000 TDB,2457629.50000,292.786620,2.400559,113.152160,43.785407,-104.229494,4.739424,-23.235837,53.196323,-2.372482,-58.092224
2016-Aug-30 00:00:00.0000 TDB,2457630.50000,292.786380,2.400577,113.118609,43.771987,-104.198770,4.738054,-23.235853,53.196360,-2.372484,-58.092261
2016-Aug-31 00:00:00.0000 TDB,2457631.50000,292.786140,2.400595,113.085058,43.758567,-104.168047,4.736684,-23.235868,53.196397,-2.372486,-58.092297
2016-Sep-01 00:00:00.0000 TDB,2457632.50000,292.785900,2.400613,113.051507,43.745147,-104.137323,4.735314,-23.235884,53.196434,-2.372487,-58.092334
2016-Sep-02 00:00:00.0000 TDB,2457633.50000,292.785660,2.400631,113.017956,43.731727,-104.106600,4.733944,-23.235899,53.196471,-2.372489,-58.092371
2016-Sep-03 00:00:00.0000 TDB,2457634.50000,292.785419,2.400648,112.984405,43.718308,-104.075876,4.732573,-23.235915,53.196508,-2.372491,-58.092407
2016-Sep-04 00:00:00.0000 TDB,2457635.50000,292.785179,2.400666,112.950853,43.704888,-104.045153,4.731203,-23.235930,53.196545,-2.372492,-58.092444
2016-Sep-05 00:00:00.0000 TDB,2457636.50000,292.784938,2.400684,112.917302,43.691468,-104.014429,4.729833,-23.235946,53.196582,-2.372494,-58.092481
2016-Sep-06 00:00:00.0000 TDB,2457637.50000,292.784697,2.400702,112.883751,43.678048,-103.983705,4.728463,-23.235961,53.196619,-2.372496,-58.092518
2016-Sep-07 00:00:00.0000 TDB,2457638.50000,292.784456,2.400720,112.850200,43.664628,-103.952982,4.727092,-23.235977,53.196657,-2.372497,-58.092555
2016-Sep-08 00:00:00.0000 TDB,2457639.50000,292.784215,2.400738,112.816648,43.651208,-103.922258,4.725722,-23.235993,53.196694,-2.372499,-58.092591
2016-Sep-09 00:00:00.0000 TDB,2457640.50000,292.783973,2.400756,112.783097,43.637788,-103.891534,4.724352,-23.236008,53.196731,-2.372501,-58.092628
2016-Sep-10 00:00:00.0000 TDB,2457641.50000,292.783732,2.400773,112.749546,43.624368,-103.860811,4.722982,-23.236024,53.196768,-2.372502,-58.092665
2016-Sep-11 00:00:00.0000 TDB,2457642.50000,292.783490,2.400791,112.715994,43.610948,-103.830087,4.721611,-23.236039,53.196805,-2.372504,-58.092702
2016-Sep-12 00:00:00.0000 TDB,2457643.50000,292.783248,2.400809,112.682443,43.597528,-103.799363,4.720241,-23.236055,53.196842,-2.372506,-58.092739
2016-Sep-13 00:00:00.0000 TDB,2457644.50000,292.783006,2.400827,112.648892,43.584108,-103.768640,4.718871,-23.236071,53.196880,-2.372507,-58.092776
2016-Sep-14 00:00:00.0000 TDB,2457645.50000,292.782764,2.400845,112.615340,43.570689,-103.737916,4.717501,-23.236086,53.196917,-2.372509,-58.092813
2016-Sep-15 00:00:00.0000 TDB,2457646.50000,292.782522,2.400863,112.581789,43.557269,-103.707192,4.716131,-23.236102,53.196954,-2.372511,-58.092850
2016-Sep-16 00:00:00.0000 TDB,2457647.50000,292.782280,2.400881,112.548237,43.543849,-103.676468,4.714760,-23.236118,53.196991,-2.372513,-58.092887
2016-Sep-17 00:00:00.0000 TDB,2457648.50000,292.782037,2.400899,112.514686,43.530429,-103.645744,4.713390,-23.236133,53.197029,-2.372514,-58.092924
2016-Sep-18 00:00:00.0000 TDB,2457649.50000,292.781795,2.400917,112.481135,43.517009,-103.615020,4.712020,-23.236149,53.197066,-2.372516,-58.092961
2016-Sep-19 00:00:00.0000 TDB,2457650.50000,292.781552,2.400935,112.447583,43.503589,-103.584297,4.710650,-23.236165,53.197103,-2.372518,-58.092998
2016-Sep-20 00:00:00.0000 TDB,2457651.50000,292.781309,2.400953,112.414031,43.490169,-103.553573,4.709279,-23.236180,53.197141,-2.372519,-58.093035
2016-Sep-21 00:00:00.0000 TDB,2457652.50000,292.781066,2.400971,112.380480,43.476749,-103.522849,4.707909,-23.236196,53.197178,-2.372521,-58.093072
2016-Sep-22 00:00:00.0000 TDB,2457653.50000,292.780823,2.400989,112.346928,43.463329,-103.492125,4.706539,-23.236212,53.197216,-2.372523,-58.093109
2016-Sep-23 00:00:00.0000 TDB,2457654.50000,292.780579,2.401007,112.313377,43.449909,-103.461401,4.705169,-23.236228,53.197253,-2.372524,-58.093146
2016-Sep-24 00:00:00.0000 TDB,2457655.50000,292.780336,2.401025,112.279825,43.436488,-103.430677,4.703798,-23.236243,53.197291,-2.372526,-58.093183
2016-Sep-25 00:00:00.0000 TDB,2457656.50000,292.780092,2.401043,112.246274,43.423068,-103.399953,4.702428,-23.236259,53.197328,-2.372528,-58.093221
2016-Sep-26 00:00:00.0000 TDB,2457657.50000,292.779848,2.401061,112.212722,43.409648,-103.369229,4.701058,-23.236275,53.197366,-2.372530,-58.093258
2016-Sep-27 00:00:00.0000 TDB,2457658.50000,292.779604,2.401079,112.179170,43.396228,-103.338505,4.699688,-23.236291,53.197403,-2.372531,-58.093295
2016-Sep-28 00:00:00.0000 TDB,2457659.50000,292.779360,2.401097,112.145619,43.382808,-103.307781,4.698317,-23.236306,53.197441,-2.372533,-58.093332
2016-Sep-29 00:00:00.0000 TDB,2457660.50000,292.779116,2.401116,112.112067,43.369388,-103.277056,4.696947,-23.236322,53.197478,-2.372535,-58.093369
2016-Sep-30 00:00:00.0000 TDB,2457661.50000,292.778872,2.401134,112.078515,43.355968,-103.246332,4.695577,-23.236338,53.197516,-2.372536,-58.093407
2016-Oct-01 00:00:00.0000 TDB,2457662.50000,292.778627,2.401152,112.044963,43.342548,-103.215608,4.694207,-23.236354,53.197554,-2.372538,-58.093444
2016-Oct-02 00:00:00.0000 TDB,2457663.50000,292.778382,2.401170,112.011412,43.329128,-103.184884,4.692836,-23.236370,53.197591,-2.372540,-58.093481
2016-Oct-03 00:00:00.0000 TDB,2457664.50000,292.778138,2.401188,111.977860,43.315708,-103.154160,4.691466,-23.236385,53.197629,-2.372542,-58.093519
2016-Oct-04 00:00:00.0000 TDB,2457665.50000,292.777893,2.401206,111.944308,43.302287,-103.123436,4.690096,-23.236401,53.197667,-2.372543,-58.093556
2016-Oct-05 00:00:00.0000 TDB,2457666.50000,292.777647,2.401224,111.910756,43.288867,-103.092711,4.688726,-23.236417,53.197704,-2.372545,-58.093593
2016-Oct-06 00:00:00.0000 TDB,2457667.50000,292.777402,2.401243,111.877204,43.275447,-103.061987,4.687355,-23.236433,53.197742,-2.372547,-58.093631
2016-Oct-07 00:00:00.0000 TDB,2457668.50000,292.777157,2.401261,111.843652,43.262027,-103.031263,4.685985,-23.236449,53.197780,-2.372548,-58.093668
2016-Oct-08 00:00:00.0000 TDB,2457669.50000,292.776911,2.401279,111.810100,43.248607,-103.000539,4.684615,-23.236465,53.197818,-2.372550,-58.093706
2016-Oct-09 00:00:00.0000 TDB,2457670.50000,292.776666,2.401297,111.776548,43.235187,-102.969814,4.683244,-23.236481,53.197855,-2.372552,-58.093743
2016-Oct-10 00:00:00.0000 TDB,2457671.50000,292.776420,2.401315,111.742996,43.221766,-102.939090,4.681874,-23.236496,53.197893,-2.372554,-58.093781
2016-Oct-11 00:00:00.0000 TDB,2457672.50000,292.776174,2.401334,111.709445,43.208346,-102.908366,4.680504,-23.236512,53.197931,-2.372555,-58.093818
2016-Oct-12 00:00:00.0000 TDB,2457673.50000,292.775927,2.401352,111.675893,43.194926,-102.877641,4.679134,-23.236528,53.197969,-2.372557,-58.093856
2016-Oct-13 00:00:00.0000 TDB,2457674.50000,292.775681,2.401370,111.642340,43.181506,-102.846917,4.677763,-23.236544,53.198007,-2.372559,-58.093893
2016-Oct-14 00:00:00.0000 TDB,2457675.50000,292.775435,2.401388,111.608788,43.168086,-102.816192,4.676393,-23.236560,53.198045,-2.372560,-58.093931
2016-Oct-15 00:00:00.0000 TDB,2457676.50000,292.775188,2.401407,111.575236,43.154665,-102.785468,4.675023,-23.236576,53.198083,-2.372562,-58.093969
2016-Oct-16 00:00:00.0000 TDB,2457677.50000,292.774941,2.401425,111.541684,43.141245,-102.754743,4.673653,-23.236592,53.198121,-2.372564,-58.094006
2016-Oct-17 00:00:00.0000 TDB,2457678.50000,292.774695,2.401443,111.508132,43.127825,-102.724019,4.672282,-23.236608,53.198159,-2.372566,-58.094044
2016-Oct-18 00:00:00.0000 TDB,2457679.50000,292.774447,2.401462,111.474580,43.114405,-102.693294,4.670912,-23.236624,53.198197,-2.372567,-58.094082
2016-Oct-19 00:00:00.0000 TDB,2457680.50000,292.774200,2.401480,111.441028,43.100984,-102.662570,4.669542,-23.236640,53.198235,-2.372569,-58.094119
2016-Oct-20 00:00:00.0000 TDB,2457681.50000,292.773953,2.401498,111.407476,43.087564,-102.631845,4.668172,-23.236656,53.198273,-2.372571,-58.094157
2016-Oct-21 00:00:00.0000 TDB,2457682.50000,292.773705,2.401517,111.373924,43.074144,-102.601121,4.666801,-23.236672,53.198311,-2.372573,-58.094195
2016-Oct-22 00:00:00.0000 TDB,2457683.50000,292.773458,2.401535,111.340371,43.060723,-102.570396,4.665431,-23.236688,53.198349,-2.372574,-58.094232
2016-Oct-23 00:00:00.0000 TDB,2457684.50000,292.773210,2.401553,111.306819,43.047303,-102.539671,4.664061,-23.236704,53.198387,-2.372576,-58.094270
2016-Oct-24 00:00:00.0000 TDB,2457685.50000,292.772962,2.401572,111.273267,43.033883,-102.508947,4.662690,-23.236720,53.198425,-2.372578,-58.094308
2016-Oct-25 00:00:00.0000 TDB,2457686.50000,292.772714,2.401590,111.239715,43.020462,-102.478222,4.661320,-23.236736,53.198464,-2.372580,-58.094346
2016-Oct-26 00:00:00.0000 TDB,2457687.50000,292.772466,2.401608,111.206162,43.007042,-102.447497,4.659950,-23.236752,53.198502,-2.372581,-58.094384
2016-Oct-27 00:00:00.0000 TDB,2457688.50000,292.772217,2.401627,111.172610,42.993622,-102.416773,4.658580,-23.236768,53.198540,-2.372583,-58.094422
2016-Oct-28 00:00:00.0000 TDB,2457689.50000,292.771969,2.401645,111.139058,42.980201,-102.386048,4.657209,-23.236784,53.198578,-2.372585,-58.094459
