date_tdb,jd_tdb,lambda_deg,beta_deg,distance_au,x_au,y_au,z_au,vx_km_s,vy_km_s,vz_km_s,radial_velocity_km_s
2016-Apr-23 00:00:00.0000 TDB,2457501.50000,292.814088,2.398435,117.447092,45.499306,-108.164114,4.914968,-23.233405,53.179670,-2.372269,-58.076324
2016-Apr-24 00:00:00.0000 TDB,2457502.50000,292.813864,2.398451,117.413550,45.485888,-108.133400,4.913598,-23.233403,53.179704,-2.372271,-58.076351
2016-Apr-25 00:00:00.0000 TDB,2457503.50000,292.813639,2.398468,117.380008,45.472469,-108.102686,4.912228,-23.233401,53.179737,-2.372273,-58.076378
2016-Apr-26 00:00:00.0000 TDB,2457504.50000,292.813414,2.398484,117.346466,45.459051,-108.071973,4.910858,-23.233399,53.179771,-2.372275,-58.076406
2016-Apr-27 00:00:00.0000 TDB,2457505.50000,292.813190,2.398500,117.312924,45.445632,-108.041259,4.909488,-23.233398,53.179805,-2.372277,-58.076433
2016-Apr-28 00:00:00.0000 TDB,2457506.50000,292.812965,2.398517,117.279382,45.432214,-108.010545,4.908117,-23.233396,53.179839,-2.372279,-58.076461
2016-Apr-29 00:00:00.0000 TDB,2457507.50000,292.812740,2.398533,117.245840,45.418795,-107.979831,4.906747,-23.233394,53.179873,-2.372281,-58.076488
2016-Apr-30 00:00:00.0000 TDB,2457508.50000,292.812514,2.398550,117.212298,45.405377,-107.949117,4.905377,-23.233392,53.179907,-2.372283,-58.076516
2016-May-01 00:00:00.0000 TDB,2457509.50000,292.812289,2.398566,117.178756,45.391959,-107.918403,4.904007,-23.233391,53.179941,-2.372284,-58.076544
2016-May-02 00:00:00.0000 TDB,2457510.50000,292.812064,2.398583,117.145214,45.378540,-107.887689,4.902637,-23.233389,53.179975,-2.372286,-58.076571
2016-May-03 00:00:00.0000 TDB,2457511.50000,292.811838,2.398599,117.111672,45.365122,-107.856975,4.901267,-23.233387,53.180010,-2.372288,-58.076599
2016-May-04 00:00:00.0000 TDB,2457512.50000,292.811612,2.398616,117.078130,45.351703,-107.826261,4.899897,-23.233386,53.180044,-2.372290,-58.076627
2016-May-05 00:00:00.0000 TDB,2457513.50000,292.811386,2.398632,117.044588,45.338285,-107.795547,4.898527,-23.233384,53.180078,-2.372292,-58.076654
2016-May-06 00:00:00.0000 TDB,2457514.50000,292.811160,2.398649,117.011046,45.324867,-107.764833,4.897157,-23.233383,53.180112,-2.372294,-58.076682
2016-May-07 00:00:00.0000 TDB,2457515.50000,292.810934,2.398665,116.977504,45.311448,-107.734119,4.895786,-23.233381,53.180146,-2.372296,-58.076710
2016-May-08 00:00:00.0000 TDB,2457516.50000,292.810708,2.398682,116.943962,45.298030,-107.703404,4.894416,-23.233380,53.180180,-2.372297,-58.076738
2016-May-09 00:00:00.0000 TDB,2457517.50000,292.810482,2.398698,116.910419,45.284611,-107.672690,4.893046,-23.233378,53.180214,-2.372299,-58.076766
2016-May-10 00:00:00.0000 TDB,2457518.50000,292.810255,2.398715,116.876877,45.271193,-107.641976,4.891676,-23.233377,53.180249,-2.372301,-58.076793
2016-May-11 00:00:00.0000 TDB,2457519.50000,292.810029,2.398731,116.843335,45.257775,-107.611262,4.890306,-23.233375,53.180283,-2.372303,-58.076821
2016-May-12 00:00:00.0000 TDB,2457520.50000,292.809802,2.398748,116.809793,45.244356,-107.580548,4.888936,-23.233374,53.180317,-2.372305,-58.076849
2016-May-13 00:00:00.0000 TDB,2457521.50000,292.809575,2.398764,116.776251,45.230938,-107.549834,4.887566,-23.233372,53.180351,-2.372307,-58.076877
2016-May-14 00:00:00.0000 TDB,2457522.50000,292.809348,2.398781,116.742709,45.217519,-107.519119,4.886196,-23.233371,53.180385,-2.372309,-58.076905
2016-May-15 00:00:00.0000 TDB,2457523.50000,292.809121,2.398798,116.709166,45.204101,-107.488405,4.884826,-23.233369,53.180420,-2.372311,-58.076933
2016-May-16 00:00:00.0000 TDB,2457524.50000,292.808894,2.398814,116.675624,45.190683,-107.457691,4.883455,-23.233368,53.180454,-2.372312,-58.076960
2016-May-17 00:00:00.0000 TDB,2457525.50000,292.808666,2.398831,116.642082,45.177264,-107.426977,4.882085,-23.233366,53.180488,-2.372314,-58.076988
2016-May-18 00:00:00.0000 TDB,2457526.50000,292.808439,2.398847,116.608540,45.163846,-107.396262,4.880715,-23.233365,53.180522,-2.372316,-58.077016
2016-May-19 00:00:00.0000 TDB,2457527.50000,292.808211,2.398864,116.574997,45.150427,-107.365548,4.879345,-23.233363,53.180557,-2.372318,-58.077044
2016-May-20 00:00:00.0000 TDB,2457528.50000,292.807984,2.398881,116.541455,45.137009,-107.334834,4.877975,-23.233362,53.180591,-2.372320,-58.077072
2016-May-21 00:00:00.0000 TDB,2457529.50000,292.807756,2.398897,116.507913,45.123591,-107.304119,4.876605,-23.233361,53.180625,-2.372322,-58.077100
2016-May-22 00:00:00.0000 TDB,2457530.50000,292.807528,2.398914,116.474370,45.110172,-107.273405,4.875235,-23.233359,53.180660,-2.372324,-58.077128
2016-May-23 00:00:00.0000 TDB,2457531.50000,292.807300,2.398931,116.440828,45.096754,-107.242690,4.873865,-23.233358,53.180694,-2.372326,-58.077156
2016-May-24 00:00:00.0000 TDB,2457532.50000,292.807071,2.398947,116.407286,45.083336,-107.211976,4.872494,-23.233356,53.180728,-2.372328,-58.077184
2016-May-25 00:00:00.0000 TDB,2457533.50000,292.806843,2.398964,116.373743,45.069917,-107.181261,4.871124,-23.233355,53.180763,-2.372329,-58.077212
2016-May-26 00:00:00.0000 TDB,2457534.50000,292.806614,2.398981,116.340201,45.056499,-107.150547,4.869754,-23.233353,53.180797,-2.372331,-58.077240
2016-May-27 00:00:00.0000 TDB,2457535.50000,292.806386,2.398997,116.306658,45.043080,-107.119833,4.868384,-23.233352,53.180831,-2.372333,-58.077268
2016-May-28 00:00:00.0000 TDB,2457536.50000,292.806157,2.399014,116.273116,45.029662,-107.089118,4.867014,-23.233350,53.180866,-2.372335,-58.077296
2016-May-29 00:00:00.0000 TDB,2457537.50000,292.805928,2.399031,116.239573,45.016244,-107.058403,4.865644,-23.233349,53.180900,-2.372337,-58.077324
2016-May-30 00:00:00.0000 TDB,2457538.50000,292.805699,2.399048,116.206031,45.002825,-107.027689,4.864274,-23.233348,53.180935,-2.372339,-58.077352
2016-May-31 00:00:00.0000 TDB,2457539.50000,292.805470,2.399064,116.172488,44.989407,-106.996974,4.862903,-23.233346,53.180969,-2.372341,-58.077380
2016-Jun-01 00:00:00.0000 TDB,2457540.50000,292.805241,2.399081,116.138946,44.975988,-106.966260,4.861533,-23.233345,53.181004,-2.372343,-58.077408
2016-Jun-02 00:00:00.0000 TDB,2457541.50000,292.805011,2.399098,116.105403,44.962570,-106.935545,4.860163,-23.233343,53.181038,-2.372345,-58.077436
2016-Jun-03 00:00:00.0000 TDB,2457542.50000,292.804782,2.399115,116.071861,44.949152,-106.904831,4.858793,-23.233342,53.181073,-2.372347,-58.077464
2016-Jun-04 00:00:00.0000 TDB,2457543.50000,292.804552,2.399131,116.038318,44.935733,-106.874116,4.857423,-23.233340,53.181107,-2.372349,-58.077492
2016-Jun-05 00:00:00.0000 TDB,2457544.50000,292.804322,2.399148,116.004776,44.922315,-106.843401,4.856053,-23.233339,53.181142,-2.372351,-58.077520
2016-Jun-06 00:00:00.0000 TDB,2457545.50000,292.804092,2.399165,115.971233,44.908897,-106.812687,4.854683,-23.233337,53.181177,-2.372352,-58.077548
2016-Jun-07 00:00:00.0000 TDB,2457546.50000,292.803862,2.399182,115.937691,44.895478,-106.781972,4.853312,-23.233335,53.181211,-2.372354,-58.077576
2016-Jun-08 00:00:00.0000 TDB,2457547.50000,292.803632,2.399199,115.904148,44.882060,-106.751257,4.851942,-23.233334,53.181246,-2.372356,-58.077604
2016-Jun-09 00:00:00.0000 TDB,2457548.50000,292.803402,2.399215,115.870605,44.868641,-106.720542,4.850572,-23.233332,53.181280,-2.372358,-58.077633
2016-Jun-10 00:00:00.0000 TDB,2457549.50000,292.803171,2.399232,115.837063,44.855223,-106.689828,4.849202,-23.233331,53.181315,-2.372360,-58.077661
2016-Jun-11 00:00:00.0000 TDB,2457550.50000,292.802941,2.399249,115.803520,44.841805,-106.659113,4.847832,-23.233329,53.181350,-2.372362,-58.077689
2016-Jun-12 00:00:00.0000 TDB,2457551.50000,292.802710,2.399266,115.769977,44.828386,-106.628398,4.846462,-23.233328,53.181385,-2.372364,-58.077717
2016-Jun-13 00:00:00.0000 TDB,2457552.50000,292.802479,2.399283,115.736435,44.814968,-106.597683,4.845091,-23.233326,53.181419,-2.372366,-58.077745
2016-Jun-14 00:00:00.0000 TDB,2457553.50000,292.802248,2.399300,115.702892,44.801550,-106.566968,4.843721,-23.233325,53.181454,-2.372368,-58.077774
2016-Jun-15 00:00:00.0000 TDB,2457554.50000,292.802017,2.399317,115.669349,44.788131,-106.536253,4.842351,-23.233323,53.181489,-2.372370,-58.077802
2016-Jun-16 00:00:00.0000 TDB,2457555.50000,292.801786,2.399333,115.635807,44.774713,-106.505539,4.840981,-23.233322,53.181524,-2.372372,-58.077830
2016-Jun-17 00:00:00.0000 TDB,2457556.50000,292.801555,2.399350,115.602264,44.761295,-106.474824,4.839611,-23.233320,53.181558,-2.372374,-58.077858
2016-Jun-18 00:00:00.0000 TDB,2457557.50000,292.801323,2.399367,115.568721,44.747876,-106.444109,4.838241,-23.233319,53.181593,-2.372376,-58.077887
2016-Jun-19 00:00:00.0000 TDB,2457558.50000,292.801092,2.399384,115.535178,44.734458,-106.413394,4.836871,-23.233317,53.181628,-2.372378,-58.077915
2016-Jun-20 00:00:00.0000 TDB,2457559.50000,292.800860,2.399401,115.501635,44.721039,-106.382679,4.835500,-23.233315,53.181663,-2.372380,-58.077943
2016-Jun-21 00:00:00.0000 TDB,2457560.50000,292.800628,2.399418,115.468093,44.707621,-106.351964,4.834130,-23.233314,53.181697,-2.372382,-58.077971
2016-Jun-22 00:00:00.0000 TDB,2457561.50000,292.800396,2.399435,115.434550,44.694203,-106.321249,4.832760,-23.233312,53.181732,-2.372384,-58.077999
2016-Jun-23 00:00:00.0000 TDB,2457562.50000,292.800164,2.399452,115.401007,44.680784,-106.290534,4.831390,-23.233311,53.181767,-2.372386,-58.078028
2016-Jun-24 00:00:00.0000 TDB,2457563.50000,292.799932,2.399469,115.367464,44.667366,-106.259819,4.830020,-23.233309,53.181802,-2.372388,-58.078056
2016-Jun-25 00:00:00.0000 TDB,2457564.50000,292.799699,2.399486,115.333921,44.653948,-106.229104,4.828650,-23.233307,53.181836,-2.372390,-58.078084
2016-Jun-26 00:00:00.0000 TDB,2457565.50000,292.799467,2.399503,115.300378,44.640529,-106.198389,4.827279,-23.233305,53.181871,-2.372392,-58.078112
2016-Jun-27 00:00:00.0000 TDB,2457566.50000,292.799234,2.399520,115.266835,44.627111,-106.167673,4.825909,-23.233303,53.181906,-2.372394,-58.078140
2016-Jun-28 00:00:00.0000 TDB,2457567.50000,292.799002,2.399537,115.233292,44.613693,-106.136958,4.824539,-23.233302,53.181940,-2.372396,-58.078168
2016-Jun-29 00:00:00.0000 TDB,2457568.50000,292.798769,2.399554,115.199749,44.600274,-106.106243,4.823169,-23.233300,53.181975,-2.372398,-58.078196
2016-Jun-30 00:00:00.0000 TDB,2457569.50000,292.798536,2.399571,115.166206,44.586856,-106.075528,4.821799,-23.233297,53.182010,-2.372401,-58.078223
2016-Jul-01 00:00:00.0000 TDB,2457570.50000,292.798302,2.399588,115.132663,44.573438,-106.044813,4.820428,-23.233295,53.182044,-2.372403,-58.078251
2016-Jul-02 00:00:00.0000 TDB,2457571.50000,292.798069,2.399605,115.099120,44.560019,-106.014098,4.819058,-23.233293,53.182079,-2.372405,-58.078279
2016-Jul-03 00:00:00.0000 TDB,2457572.50000,292.797836,2.399622,115.065577,44.546601,-105.983382,4.817688,-23.233290,53.182114,-2.372407,-58.078307
2016-Jul-04 00:00:00.0000 TDB,2457573.50000,292.797602,2.399639,115.032034,44.533182,-105.952667,4.816318,-23.233288,53.182148,-2.372409,-58.078335
2016-Jul-05 00:00:00.0000 TDB,2457574.50000,292.797368,2.399656,114.998491,44.519764,-105.921952,4.814948,-23.233285,53.182183,-2.372411,-58.078363
2016-Jul-06 00:00:00.0000 TDB,2457575.50000,292.797135,2.399673,114.964948,44.506346,-105.891237,4.813578,-23.233282,53.182218,-2.372414,-58.078390
2016-Jul-07 00:00:00.0000 TDB,2457576.50000,292.796901,2.399690,114.931405,44.492927,-105.860521,4.812207,-23.233279,53.182253,-2.372416,-58.078418
2016-Jul-08 00:00:00.0000 TDB,2457577.50000,292.796667,2.399708,114.897862,44.479509,-105.829806,4.810837,-23.233276,53.182288,-2.372418,-58.078446
2016-Jul-09 00:00:00.0000 TDB,2457578.50000,292.796432,2.399725,114.864319,44.466091,-105.799091,4.809467,-23.233273,53.182324,-2.372420,-58.078474
2016-Jul-10 00:00:00.0000 TDB,2457579.50000,292.796198,2.399742,114.830776,44.452672,-105.768375,4.808097,-23.233270,53.182359,-2.372423,-58.078502
2016-Jul-11 00:00:00.0000 TDB,2457580.50000,292.795963,2.399759,114.797233,44.439254,-105.737660,4.806727,-23.233267,53.182395,-2.372425,-58.078531
2016-Jul-12 00:00:00.0000 TDB,2457581.50000,292.795729,2.399776,114.763689,44.425836,-105.706944,4.805356,-23.233263,53.182430,-2.372427,-58.078559
2016-Jul-13 00:00:00.0000 TDB,2457582.50000,292.795494,2.399793,114.730146,44.412417,-105.676229,4.803986,-23.233260,53.182466,-2.372429,-58.078587
2016-Jul-14 00:00:00.0000 TDB,2457583.50000,292.795259,2.399810,114.696603,44.398999,-105.645513,4.802616,-23.233256,53.182502,-2.372432,-58.078616
2016-Jul-15 00:00:00.0000 TDB,2457584.50000,292.795024,2.399828,114.663060,44.385581,-105.614798,4.801246,-23.233253,53.182538,-2.372434,-58.078644
2016-Jul-16 00:00:00.0000 TDB,2457585.50000,292.794789,2.399845,114.629517,44.372162,-105.584082,4.799876,-23.233249,53.182574,-2.372436,-58.078673
2016-Jul-17 00:00:00.0000 TDB,2457586.50000,292.794554,2.399862,114.595973,44.358744,-105.553367,4.798505,-23.233246,53.182611,-2.372438,-58.078702
2016-Jul-18 00:00:00.0000 TDB,2457587.50000,292.794318,2.399879,114.562430,44.345326,-105.522651,4.797135,-23.233242,53.182647,-2.372441,-58.078731
2016-Jul-19 00:00:00.0000 TDB,2457588.50000,292.794083,2.399896,114.528887,44.331907,-105.491936,4.795765,-23.233239,53.182684,-2.372443,-58.078760
2016-Jul-20 00:00:00.0000 TDB,2457589.50000,292.793847,2.399914,114.495344,44.318489,-105.461220,4.794395,-23.233235,53.182721,-2.372445,-58.078790
2016-Jul-21 00:00:00.0000 TDB,2457590.50000,292.793611,2.399931,114.461800,44.305071,-105.430505,4.793025,-23.233232,53.182758,-2.372447,-58.078819
2016-Jul-22 00:00:00.0000 TDB,2457591.50000,292.793375,2.399948,114.428257,44.291653,-105.399789,4.791654,-23.233228,53.182795,-2.372450,-58.078849
2016-Jul-23 00:00:00.0000 TDB,2457592.50000,292.793139,2.399965,114.394714,44.278234,-105.369073,4.790284,-23.233225,53.182832,-2.372452,-58.078878
2016-Jul-24 00:00:00.0000 TDB,2457593.50000,292.792903,2.399983,114.361170,44.264816,-105.338358,4.788914,-23.233221,53.182870,-2.372454,-58.078908
2016-Jul-25 00:00:00.0000 TDB,2457594.50000,292.792667,2.400000,114.327627,44.251398,-105.307642,4.787544,-23.233218,53.182907,-2.372456,-58.078938
2016-Jul-26 00:00:00.0000 TDB,2457595.50000,292.792430,2.400017,114.294083,44.237979,-105.276926,4.786174,-23.233214,53.182945,-2.372458,-58.078968
2016-Jul-27 00:00:00.0000 TDB,2457596.50000,292.792194,2.400034,114.260540,44.224561,-105.246211,4.784803,-23.233211,53.182983,-2.372461,-58.078998
2016-Jul-28 00:00:00.0000 TDB,2457597.50000,292.791957,2.400052,114.226997,44.211143,-105.215495,4.783433,-23.233207,53.183020,-2.372463,-58.079028
2016-Jul-29 00:00:00.0000 TDB,2457598.50000,292.791720,2.400069,114.193453,44.197724,-105.184779,4.782063,-23.233204,53.183058,-2.372465,-58.079059
2016-Jul-30 00:00:00.0000 TDB,2457599.50000,292.791483,2.400086,114.159910,44.184306,-105.154063,4.780693,-23.233201,53.183096,-2.372467,-58.079089
2016-Jul-31 00:00:00.0000 TDB,2457600.50000,292.791246,2.400104,114.126366,44.170888,-105.123347,4.779323,-23.233197,53.183135,-2.372470,-58.079120
2016-Aug-01 00:00:00.0000 TDB,2457601.50000,292.791009,2.400121,114.092823,44.157469,-105.092632,4.777952,-23.233194,53.183173,-2.372472,-58.079151
2016-Aug-02 00:00:00.0000 TDB,2457602.50000,292.790771,2.400138,114.059279,44.144051,-105.061916,4.776582,-23.233191,53.183211,-2.372474,-58.079181
2016-Aug-03 00:00:00.0000 TDB,2457603.50000,292.790534,2.400156,114.025736,44.130633,-105.031200,4.775212,-23.233187,53.183250,-2.372476,-58.079212
2016-Aug-04 00:00:00.0000 TDB,2457604.50000,292.790296,2.400173,113.992192,44.117215,-105.000484,4.773842,-23.233184,53.183289,-2.372478,-58.079243
2016-Aug-05 00:00:00.0000 TDB,2457605.50000,292.790058,2.400191,113.958648,44.103796,-104.969768,4.772471,-23.233181,53.183327,-2.372481,-58.079274
2016-Aug-06 00:00:00.0000 TDB,2457606.50000,292.789820,2.400208,113.925105,44.090378,-104.939052,4.771101,-23.233178,53.183366,-2.372483,-58.079306
2016-Aug-07 00:00:00.0000 TDB,2457607.50000,292.789582,2.400225,113.891561,44.076960,-104.908336,4.769731,-23.233175,53.183405,-2.372485,-58.079337
2016-Aug-08 00:00:00.0000 TDB,2457608.50000,292.789344,2.400243,113.858018,44.063541,-104.877620,4.768361,-23.233172,53.183444,-2.372487,-58.079369
2016-Aug-09 00:00:00.0000 TDB,2457609.50000,292.789106,2.400260,113.824474,44.050123,-104.846904,4.766991,-23.233169,53.183483,-2.372489,-58.079400
2016-Aug-10 00:00:00.0000 TDB,2457610.50000,292.788867,2.400278,113.790930,44.036705,-104.816188,4.765620,-23.233166,53.183523,-2.372492,-58.079432
2016-Aug-11 00:00:00.0000 TDB,2457611.50000,292.788628,2.400295,113.757387,44.023287,-104.785472,4.764250,-23.233163,53.183562,-2.372494,-58.079464
2016-Aug-12 00:00:00.0000 TDB,2457612.50000,292.788390,2.400312,113.723843,44.009868,-104.754756,4.762880,-23.233160,53.183601,-2.372496,-58.079495
2016-Aug-13 00:00:00.0000 TDB,2457613.50000,292.788151,2.400330,113.690299,43.996450,-104.724040,4.761510,-23.233158,53.183641,-2.372498,-58.079527
2016-Aug-14 00:00:00.0000 TDB,2457614.50000,292.787912,2.400347,113.656755,43.983032,-104.693324,4.760139,-23.233155,53.183681,-2.372500,-58.079560
2016-Aug-15 00:00:00.0000 TDB,2457615.50000,292.787673,2.400365,113.623212,43.969614,-104.662607,4.758769,-23.233152,53.183720,-2.372503,-58.079592
2016-Aug-16 00:00:00.0000 TDB,2457616.50000,292.787433,2.400382,113.589668,43.956195,-104.631891,4.757399,-23.233150,53.183760,-2.372505,-58.079624
2016-Aug-17 00:00:00.0000 TDB,2457617.50000,292.787194,2.400400,113.556124,43.942777,-104.601175,4.756029,-23.233147,53.183800,-2.372507,-58.079657
2016-Aug-18 00:00:00.0000 TDB,2457618.50000,292.786954,2.400417,113.522580,43.929359,-104.570459,4.754658,-23.233144,53.183840,-2.372509,-58.079689
2016-Aug-19 00:00:00.0000 TDB,2457619.50000,292.786714,2.400435,113.489036,43.915941,-104.539743,4.753288,-23.233142,53.183880,-2.372511,-58.079722
2016-Aug-20 00:00:00.0000 TDB,2457620.50000,292.786475,2.400452,113.455492,43.902522,-104.509026,4.751918,-23.233140,53.183920,-2.372513,-58.079755
2016-Aug-21 00:00:00.0000 TDB,2457621.50000,292.786235,2.400470,113.421949,43.889104,-104.478310,4.750548,-23.233137,53.183961,-2.372516,-58.079787
2016-Aug-22 00:00:00.0000 TDB,2457622.50000,292.785994,2.400488,113.388405,43.875686,-104.447594,4.749178,-23.233135,53.184001,-2.372518,-58.079820
2016-Aug-23 00:00:00.0000 TDB,2457623.50000,292.785754,2.400505,113.354861,43.862267,-104.416877,4.747807,-23.233133,53.184042,-2.372520,-58.079853
2016-Aug-24 00:00:00.0000 TDB,2457624.50000,292.785514,2.400523,113.321317,43.848849,-104.386161,4.746437,-23.233131,53.184082,-2.372522,-58.079887
2016-Aug-25 00:00:00.0000 TDB,2457625.50000,292.785273,2.400540,113.287773,43.835431,-104.355445,4.745067,-23.233129,53.184123,-2.372524,-58.079920
2016-Aug-26 00:00:00.0000 TDB,2457626.50000,292.785033,2.400558,113.254229,43.822013,-104.324728,4.743697,-23.233127,53.184163,-2.372526,-58.079953
2016-Aug-27 00:00:00.0000 TDB,2457627.50000,292.784792,2.400575,113.220685,43.808594,-104.294012,4.742326,-23.233125,53.184204,-2.372528,-58.079987
2016-Aug-28 00:00:00.0000 TDB,2457628.50000,292.784551,2.400593,113.187141,43.795176,-104.263295,4.740956,-23.233123,53.184245,-2.372531,-58.080020
2016-Aug-29 00:00:00.0000 TDB,2457629.50000,292.784310,2.400611,113.153597,43.781758,-104.232579,4.739586,-23.233121,53.184286,-2.372533,-58.080054
2016-Aug-30 00:00:00.0000 TDB,2457630.50000,292.784069,2.400628,113.120053,43.768340,-104.201862,4.738216,-23.233120,53.184327,-2.372535,-58.080088
2016-Aug-31 00:00:00.0000 TDB,2457631.50000,292.783827,2.400646,113.086509,43.754921,-104.171146,4.736845,-23.233118,53.184368,-2.372537,-58.080122
2016-Sep-01 00:00:00.0000 TDB,2457632.50000,292.783586,2.400664,113.052965,43.741503,-104.140429,4.735475,-23.233117,53.184409,-2.372539,-58.080156
2016-Sep-02 00:00:00.0000 TDB,2457633.50000,292.783344,2.400681,113.019421,43.728085,-104.109713,4.734105,-23.233115,53.184451,-2.372541,-58.080190
2016-Sep-03 00:00:00.0000 TDB,2457634.50000,292.783102,2.400699,112.985877,43.714667,-104.078996,4.732735,-23.233114,53.184492,-2.372543,-58.080224
2016-Sep-04 00:00:00.0000 TDB,2457635.50000,292.782860,2.400717,112.952332,43.701248,-104.048279,4.731364,-23.233113,53.184533,-2.372545,-58.080258
2016-Sep-05 00:00:00.0000 TDB,2457636.50000,292.782618,2.400734,112.918788,43.687830,-104.017563,4.729994,-23.233112,53.184575,-2.372548,-58.080292
2016-Sep-06 00:00:00.0000 TDB,2457637.50000,292.782376,2.400752,112.885244,43.674412,-103.986846,4.728624,-23.233111,53.184616,-2.372550,-58.080327
2016-Sep-07 00:00:00.0000 TDB,2457638.50000,292.782134,2.400770,112.851700,43.660994,-103.956129,4.727253,-23.233110,53.184658,-2.372552,-58.080361
2016-Sep-08 00:00:00.0000 TDB,2457639.50000,292.781891,2.400787,112.818156,43.647575,-103.925413,4.725883,-23.233109,53.184699,-2.372554,-58.080396
2016-Sep-09 00:00:00.0000 TDB,2457640.50000,292.781649,2.400805,112.784611,43.634157,-103.894696,4.724513,-23.233108,53.184741,-2.372556,-58.080430
2016-Sep-10 00:00:00.0000 TDB,2457641.50000,292.781406,2.400823,112.751067,43.620739,-103.863979,4.723143,-23.233108,53.184782,-2.372558,-58.080465
2016-Sep-11 00:00:00.0000 TDB,2457642.50000,292.781163,2.400841,112.717523,43.607321,-103.833262,4.721772,-23.233107,53.184824,-2.372560,-58.080500
2016-Sep-12 00:00:00.0000 TDB,2457643.50000,292.780920,2.400858,112.683978,43.593903,-103.802546,4.720402,-23.233107,53.184866,-2.372562,-58.080534
2016-Sep-13 00:00:00.0000 TDB,2457644.50000,292.780677,2.400876,112.650434,43.580484,-103.771829,4.719032,-23.233106,53.184908,-2.372564,-58.080569
2016-Sep-14 00:00:00.0000 TDB,2457645.50000,292.780433,2.400894,112.616890,43.567066,-103.741112,4.717662,-23.233106,53.184949,-2.372566,-58.080604
2016-Sep-15 00:00:00.0000 TDB,2457646.50000,292.780190,2.400912,112.583345,43.553648,-103.710395,4.716291,-23.233106,53.184991,-2.372569,-58.080639
2016-Sep-16 00:00:00.0000 TDB,2457647.50000,292.779946,2.400930,112.549801,43.540230,-103.679678,4.714921,-23.233106,53.185033,-2.372571,-58.080674
2016-Sep-17 00:00:00.0000 TDB,2457648.50000,292.779703,2.400947,112.516257,43.526811,-103.648961,4.713551,-23.233106,53.185074,-2.372573,-58.080709
2016-Sep-18 00:00:00.0000 TDB,2457649.50000,292.779459,2.400965,112.482712,43.513393,-103.618244,4.712180,-23.233106,53.185116,-2.372575,-58.080744
2016-Sep-19 00:00:00.0000 TDB,2457650.50000,292.779215,2.400983,112.449168,43.499975,-103.587527,4.710810,-23.233107,53.185158,-2.372577,-58.080779
2016-Sep-20 00:00:00.0000 TDB,2457651.50000,292.778971,2.401001,112.415623,43.486557,-103.556810,4.709440,-23.233107,53.185199,-2.372579,-58.080814
2016-Sep-21 00:00:00.0000 TDB,2457652.50000,292.778726,2.401019,112.382079,43.473138,-103.526093,4.708070,-23.233107,53.185241,-2.372581,-58.080849
2016-Sep-22 00:00:00.0000 TDB,2457653.50000,292.778482,2.401037,112.348534,43.459720,-103.495376,4.706699,-23.233108,53.185283,-2.372583,-58.080884
2016-Sep-23 00:00:00.0000 TDB,2457654.50000,292.778237,2.401055,112.314990,43.446302,-103.464659,4.705329,-23.233108,53.185324,-2.372585,-58.080919
2016-Sep-24 00:00:00.0000 TDB,2457655.50000,292.777993,2.401072,112.281445,43.432884,-103.433942,4.703959,-23.233109,53.185366,-2.372587,-58.080954
2016-Sep-25 00:00:00.0000 TDB,2457656.50000,292.777748,2.401090,112.247901,43.419465,-103.403225,4.702589,-23.233109,53.185407,-2.372590,-58.080989
2016-Sep-26 00:00:00.0000 TDB,2457657.50000,292.777503,2.401108,112.214356,43.406047,-103.372508,4.701218,-23.233110,53.185448,-2.372592,-58.081024
2016-Sep-27 00:00:00.0000 TDB,2457658.50000,292.777258,2.401126,112.180811,43.392629,-103.341790,4.699848,-23.233110,53.185490,-2.372594,-58.081059
2016-Sep-28 00:00:00.0000 TDB,2457659.50000,292.777012,2.401144,112.147267,43.379211,-103.311073,4.698478,-23.233111,53.185531,-2.372596,-58.081094
2016-Sep-29 00:00:00.0000 TDB,2457660.50000,292.776767,2.401162,112.113722,43.365792,-103.280356,4.697107,-23.233111,53.185573,-2.372598,-58.081128
2016-Sep-30 00:00:00.0000 TDB,2457661.50000,292.776521,2.401180,112.080178,43.352374,-103.249639,4.695737,-23.233112,53.185614,-2.372600,-58.081163
2016-Oct-01 00:00:00.0000 TDB,2457662.50000,292.776276,2.401198,112.046633,43.338956,-103.218921,4.694367,-23.233112,53.185655,-2.372602,-58.081198
2016-Oct-02 00:00:00.0000 TDB,2457663.50000,292.776030,2.401216,112.013088,43.325538,-103.188204,4.692997,-23.233112,53.185697,-2.372605,-58.081233
2016-Oct-03 00:00:00.0000 TDB,2457664.50000,292.775784,2.401234,111.979543,43.312119,-103.157487,4.691626,-23.233113,53.185738,-2.372607,-58.081268
2016-Oct-04 00:00:00.0000 TDB,2457665.50000,292.775538,2.401252,111.945999,43.298701,-103.126770,4.690256,-23.233113,53.185780,-2.372609,-58.081303
2016-Oct-05 00:00:00.0000 TDB,2457666.50000,292.775291,2.401270,111.912454,43.285283,-103.096052,4.688886,-23.233114,53.185822,-2.372611,-58.081338
2016-Oct-06 00:00:00.0000 TDB,2457667.50000,292.775045,2.401288,111.878909,43.271865,-103.065335,4.687515,-23.233114,53.185863,-2.372613,-58.081373
2016-Oct-07 00:00:00.0000 TDB,2457668.50000,292.774798,2.401306,111.845364,43.258446,-103.034617,4.686145,-23.233115,53.185905,-2.372616,-58.081408
