date_tdb,jd_tdb,lambda_deg,beta_deg,distance_au,x_au,y_au,z_au,vx_km_s,vy_km_s,vz_km_s,radial_velocity_km_s
2016-Jun-17 00:00:00.0000 TDB,2457556.50000,293.030466,2.418280,114.697035,44.831873,-105.461327,4.839575,-52.455613,55.354917,-2.371835,-71.501108
2016-Jun-18 00:00:00.0000 TDB,2457557.50000,293.022745,2.418464,114.655868,44.801569,-105.429499,4.838206,-52.484405,54.861598,-2.372029,-71.055159
2016-Jun-19 00:00:00.0000 TDB,2457558.50000,293.014956,2.418642,114.614960,44.771250,-105.397956,4.836836,-52.505397,54.368223,-2.372240,-70.606019
2016-Jun-20 00:00:00.0000 TDB,2457559.50000,293.007101,2.418815,114.574312,44.740921,-105.366699,4.835465,-52.518652,53.874837,-2.372458,-70.153758
2016-Jun-21 00:00:00.0000 TDB,2457560.50000,292.999182,2.418982,114.533926,44.710587,-105.335726,4.834095,-52.524221,53.381464,-2.372673,-69.698420
2016-Jun-22 00:00:00.0000 TDB,2457561.50000,292.991201,2.419144,114.493804,44.680252,-105.305038,4.832725,-52.522135,52.888113,-2.372873,-69.240030
2016-Jun-23 00:00:00.0000 TDB,2457562.50000,292.983161,2.419300,114.453948,44.649921,-105.274635,4.831354,-52.512399,52.394784,-2.373046,-68.778590
2016-Jun-24 00:00:00.0000 TDB,2457563.50000,292.975063,2.419451,114.414359,44.619597,-105.244517,4.829984,-52.494986,51.901466,-2.373181,-68.314086
2016-Jun-25 00:00:00.0000 TDB,2457564.50000,292.966909,2.419596,114.375039,44.589285,-105.214684,4.828613,-52.469838,51.408158,-2.373267,-67.846493
2016-Jun-26 00:00:00.0000 TDB,2457565.50000,292.958701,2.419735,114.335990,44.558991,-105.185136,4.827242,-52.436861,50.914868,-2.373296,-67.375787
2016-Jun-27 00:00:00.0000 TDB,2457566.50000,292.950443,2.419869,114.297214,44.528717,-105.155872,4.825872,-52.395928,50.421628,-2.373263,-66.901953
2016-Jun-28 00:00:00.0000 TDB,2457567.50000,292.942134,2.419997,114.258713,44.498470,-105.126894,4.824501,-52.346887,49.928505,-2.373164,-66.424994
2016-Jun-29 00:00:00.0000 TDB,2457568.50000,292.933779,2.420119,114.220487,44.468253,-105.098200,4.823130,-52.289566,49.435606,-2.373003,-65.944948
2016-Jun-30 00:00:00.0000 TDB,2457569.50000,292.925379,2.420236,114.182540,44.438072,-105.069791,4.821760,-52.223784,48.943094,-2.372788,-65.461899
2016-Jul-01 00:00:00.0000 TDB,2457570.50000,292.916936,2.420346,114.144873,44.407931,-105.041666,4.820390,-52.149374,48.451187,-2.372529,-64.975986
2016-Jul-02 00:00:00.0000 TDB,2457571.50000,292.908454,2.420451,114.107487,44.377836,-105.013825,4.819019,-52.066198,47.960161,-2.372243,-64.487416
2016-Jul-03 00:00:00.0000 TDB,2457572.50000,292.899933,2.420550,114.070384,44.347792,-104.986267,4.817649,-51.974171,47.470335,-2.371949,-63.996454
2016-Jul-04 00:00:00.0000 TDB,2457573.50000,292.891378,2.420643,114.033566,44.317803,-104.958992,4.816280,-51.873276,46.982051,-2.371667,-63.503416
2016-Jul-05 00:00:00.0000 TDB,2457574.50000,292.882791,2.420731,113.997032,44.287875,-104.931998,4.814910,-51.763568,46.495650,-2.371414,-63.008640
2016-Jul-06 00:00:00.0000 TDB,2457575.50000,292.874173,2.420812,113.960785,44.258012,-104.905284,4.813540,-51.645161,46.011439,-2.371204,-62.512462
2016-Jul-07 00:00:00.0000 TDB,2457576.50000,292.865529,2.420887,113.924824,44.228221,-104.878850,4.812171,-51.518215,45.529684,-2.371046,-62.015192
2016-Jul-08 00:00:00.0000 TDB,2457577.50000,292.856859,2.420956,113.889151,44.198506,-104.852692,4.810802,-51.382908,45.050600,-2.370943,-61.517102
2016-Jul-09 00:00:00.0000 TDB,2457578.50000,292.848168,2.421019,113.853766,44.168871,-104.826811,4.809432,-51.239419,44.574355,-2.370897,-61.018424
2016-Jul-10 00:00:00.0000 TDB,2457579.50000,292.839458,2.421077,113.818669,44.139321,-104.801204,4.808063,-51.087921,44.101084,-2.370904,-60.519353
2016-Jul-11 00:00:00.0000 TDB,2457580.50000,292.830730,2.421128,113.783861,44.109861,-104.775870,4.806694,-50.928570,43.630898,-2.370961,-60.020058
2016-Jul-12 00:00:00.0000 TDB,2457581.50000,292.821988,2.421172,113.749340,44.080495,-104.750806,4.805324,-50.761512,43.163892,-2.371063,-59.520686
2016-Jul-13 00:00:00.0000 TDB,2457582.50000,292.813234,2.421211,113.715109,44.051228,-104.726011,4.803955,-50.586879,42.700151,-2.371202,-59.021372
2016-Jul-14 00:00:00.0000 TDB,2457583.50000,292.804470,2.421244,113.681165,44.022063,-104.701482,4.802585,-50.404800,42.239754,-2.371375,-58.522244
2016-Jul-15 00:00:00.0000 TDB,2457584.50000,292.795700,2.421270,113.647510,43.993007,-104.677219,4.801216,-50.215399,41.782770,-2.371573,-58.023418
2016-Jul-16 00:00:00.0000 TDB,2457585.50000,292.786924,2.421290,113.614142,43.964061,-104.653218,4.799846,-50.018799,41.329257,-2.371789,-57.524999
2016-Jul-17 00:00:00.0000 TDB,2457586.50000,292.778146,2.421304,113.581063,43.935231,-104.629479,4.798476,-49.815118,40.879257,-2.372014,-57.027079
2016-Jul-18 00:00:00.0000 TDB,2457587.50000,292.769369,2.421312,113.548270,43.906521,-104.605998,4.797106,-49.604469,40.432796,-2.372239,-56.529726
2016-Jul-19 00:00:00.0000 TDB,2457588.50000,292.760593,2.421313,113.515765,43.877935,-104.582774,4.795736,-49.386950,39.989876,-2.372451,-56.032985
2016-Jul-20 00:00:00.0000 TDB,2457589.50000,292.751822,2.421309,113.483547,43.849476,-104.559805,4.794366,-49.162634,39.550480,-2.372638,-55.536875
2016-Jul-21 00:00:00.0000 TDB,2457590.50000,292.743059,2.421298,113.451615,43.821148,-104.537089,4.792995,-48.931563,39.114580,-2.372787,-55.041388
2016-Jul-22 00:00:00.0000 TDB,2457591.50000,292.734304,2.421281,113.419968,43.792956,-104.514624,4.791625,-48.693737,38.682143,-2.372886,-54.546499
2016-Jul-23 00:00:00.0000 TDB,2457592.50000,292.725561,2.421258,113.388608,43.764904,-104.492407,4.790254,-48.449113,38.253149,-2.372927,-54.052179
2016-Jul-24 00:00:00.0000 TDB,2457593.50000,292.716831,2.421229,113.357533,43.736994,-104.470437,4.788884,-48.197610,37.827608,-2.372902,-53.558407
2016-Jul-25 00:00:00.0000 TDB,2457594.50000,292.708118,2.421193,113.326743,43.709232,-104.448712,4.787513,-47.939120,37.405568,-2.372812,-53.065193
2016-Jul-26 00:00:00.0000 TDB,2457595.50000,292.699423,2.421152,113.296237,43.681621,-104.427229,4.786143,-47.673519,36.987127,-2.372658,-52.572581
2016-Jul-27 00:00:00.0000 TDB,2457596.50000,292.690750,2.421105,113.266016,43.654166,-104.405987,4.784773,-47.400682,36.572434,-2.372449,-52.080669
2016-Jul-28 00:00:00.0000 TDB,2457597.50000,292.682099,2.421051,113.236079,43.626870,-104.384984,4.783403,-47.120505,36.161689,-2.372197,-51.589605
2016-Jul-29 00:00:00.0000 TDB,2457598.50000,292.673475,2.420992,113.206425,43.599739,-104.364216,4.782033,-46.832911,35.755136,-2.371917,-51.099591
2016-Jul-30 00:00:00.0000 TDB,2457599.50000,292.664879,2.420926,113.177054,43.572775,-104.343682,4.780663,-46.537870,35.353053,-2.371627,-50.610876
2016-Jul-31 00:00:00.0000 TDB,2457600.50000,292.656315,2.420855,113.147964,43.545984,-104.323379,4.779293,-46.235401,34.955739,-2.371344,-50.123750
2016-Aug-01 00:00:00.0000 TDB,2457601.50000,292.647784,2.420778,113.119156,43.519370,-104.303304,4.777924,-45.925583,34.563497,-2.371086,-49.638526
2016-Aug-02 00:00:00.0000 TDB,2457602.50000,292.639290,2.420694,113.090627,43.492937,-104.283454,4.776554,-45.608548,34.176612,-2.370866,-49.155528
2016-Aug-03 00:00:00.0000 TDB,2457603.50000,292.630834,2.420605,113.062376,43.466689,-104.263826,4.775185,-45.284475,33.795344,-2.370695,-48.675066
2016-Aug-04 00:00:00.0000 TDB,2457604.50000,292.622421,2.420510,113.034402,43.440631,-104.244416,4.773816,-44.953573,33.419908,-2.370580,-48.197425
2016-Aug-05 00:00:00.0000 TDB,2457605.50000,292.614052,2.420409,113.006702,43.414765,-104.225221,4.772447,-44.616068,33.050479,-2.370523,-47.722858
2016-Aug-06 00:00:00.0000 TDB,2457606.50000,292.605729,2.420302,112.979276,43.389096,-104.206238,4.771078,-44.272187,32.687188,-2.370523,-47.251577
2016-Aug-07 00:00:00.0000 TDB,2457607.50000,292.597456,2.420189,112.952122,43.363628,-104.187463,4.769709,-43.922147,32.330134,-2.370575,-46.783762
2016-Aug-08 00:00:00.0000 TDB,2457608.50000,292.589235,2.420070,112.925236,43.338363,-104.168893,4.768339,-43.566152,31.979392,-2.370675,-46.319565
2016-Aug-09 00:00:00.0000 TDB,2457609.50000,292.581067,2.419945,112.898617,43.313306,-104.150523,4.766970,-43.204394,31.635022,-2.370816,-45.859116
2016-Aug-10 00:00:00.0000 TDB,2457610.50000,292.572957,2.419815,112.872264,43.288459,-104.132350,4.765601,-42.837049,31.297073,-2.370991,-45.402534
2016-Aug-11 00:00:00.0000 TDB,2457611.50000,292.564905,2.419679,112.846172,43.263826,-104.114370,4.764232,-42.464289,30.965585,-2.371194,-44.949924
2016-Aug-12 00:00:00.0000 TDB,2457612.50000,292.556914,2.419537,112.820341,43.239409,-104.096580,4.762862,-42.086280,30.640591,-2.371416,-44.501384
2016-Aug-13 00:00:00.0000 TDB,2457613.50000,292.548987,2.419390,112.794768,43.215213,-104.078976,4.761492,-41.703185,30.322114,-2.371651,-44.057001
2016-Aug-14 00:00:00.0000 TDB,2457614.50000,292.541125,2.419237,112.769450,43.191239,-104.061554,4.760123,-41.315163,30.010161,-2.371887,-43.616844
2016-Aug-15 00:00:00.0000 TDB,2457615.50000,292.533330,2.419078,112.744386,43.167491,-104.044310,4.758753,-40.922367,29.704721,-2.372115,-43.180965
2016-Aug-16 00:00:00.0000 TDB,2457616.50000,292.525606,2.418914,112.719571,43.143971,-104.027241,4.757382,-40.524934,29.405759,-2.372322,-42.749387
2016-Aug-17 00:00:00.0000 TDB,2457617.50000,292.517953,2.418744,112.695005,43.120681,-104.010343,4.756012,-40.122976,29.113217,-2.372496,-42.322101
2016-Aug-18 00:00:00.0000 TDB,2457618.50000,292.510374,2.418569,112.670684,43.097626,-103.993611,4.754642,-39.716564,28.827025,-2.372622,-41.899071
2016-Aug-19 00:00:00.0000 TDB,2457619.50000,292.502871,2.418389,112.646607,43.074806,-103.977043,4.753272,-39.305723,28.547109,-2.372690,-41.480241
2016-Aug-20 00:00:00.0000 TDB,2457620.50000,292.495446,2.418203,112.622770,43.052225,-103.960635,4.751901,-38.890424,28.273418,-2.372690,-41.065555
2016-Aug-21 00:00:00.0000 TDB,2457621.50000,292.488101,2.418012,112.599171,43.029885,-103.944384,4.750531,-38.470595,28.005940,-2.372619,-40.654976
2016-Aug-22 00:00:00.0000 TDB,2457622.50000,292.480837,2.417816,112.575809,43.007788,-103.928285,4.749161,-38.046140,27.744722,-2.372481,-40.248513
2016-Aug-23 00:00:00.0000 TDB,2457623.50000,292.473658,2.417615,112.552680,42.985938,-103.912335,4.747791,-37.616958,27.489876,-2.372282,-39.846235
2016-Aug-24 00:00:00.0000 TDB,2457624.50000,292.466565,2.417410,112.529782,42.964338,-103.896530,4.746421,-37.182976,27.241573,-2.372038,-39.448273
2016-Aug-25 00:00:00.0000 TDB,2457625.50000,292.459560,2.417199,112.507112,42.942989,-103.880867,4.745051,-36.744158,27.000032,-2.371763,-39.054818
2016-Aug-26 00:00:00.0000 TDB,2457626.50000,292.452646,2.416983,112.484669,42.921896,-103.865341,4.743681,-36.300519,26.765497,-2.371477,-38.666106
2016-Aug-27 00:00:00.0000 TDB,2457627.50000,292.445824,2.416762,112.462448,42.901060,-103.849948,4.742311,-35.852130,26.538227,-2.371196,-38.282404
2016-Aug-28 00:00:00.0000 TDB,2457628.50000,292.439098,2.416537,112.440448,42.880484,-103.834685,4.740942,-35.399110,26.318475,-2.370937,-37.903993
2016-Aug-29 00:00:00.0000 TDB,2457629.50000,292.432468,2.416307,112.418664,42.860171,-103.819547,4.739573,-34.941624,26.106479,-2.370714,-37.531161
2016-Aug-30 00:00:00.0000 TDB,2457630.50000,292.425937,2.416073,112.397094,42.840124,-103.804528,4.738204,-34.479874,25.902453,-2.370536,-37.164182
2016-Aug-31 00:00:00.0000 TDB,2457631.50000,292.419508,2.415833,112.375735,42.820344,-103.789625,4.736835,-34.014093,25.706578,-2.370412,-36.803315
2016-Sep-01 00:00:00.0000 TDB,2457632.50000,292.413183,2.415590,112.354582,42.800835,-103.774833,4.735466,-33.544533,25.519001,-2.370344,-36.448792
2016-Sep-02 00:00:00.0000 TDB,2457633.50000,292.406963,2.415342,112.333632,42.781598,-103.760147,4.734097,-33.071452,25.339829,-2.370333,-36.100812
2016-Sep-03 00:00:00.0000 TDB,2457634.50000,292.400850,2.415089,112.312881,42.762635,-103.745561,4.732728,-32.595110,25.169137,-2.370377,-35.759544
2016-Sep-04 00:00:00.0000 TDB,2457635.50000,292.394847,2.414832,112.292325,42.743948,-103.731072,4.731358,-32.115756,25.006971,-2.370471,-35.425125
2016-Sep-05 00:00:00.0000 TDB,2457636.50000,292.388954,2.414571,112.271960,42.725539,-103.716674,4.729989,-31.633630,24.853352,-2.370609,-35.097667
2016-Sep-06 00:00:00.0000 TDB,2457637.50000,292.383175,2.414306,112.251782,42.707409,-103.702363,4.728620,-31.148955,24.708286,-2.370784,-34.777259
2016-Sep-07 00:00:00.0000 TDB,2457638.50000,292.377511,2.414037,112.231787,42.689559,-103.688132,4.727251,-30.661945,24.571767,-2.370988,-34.463977
2016-Sep-08 00:00:00.0000 TDB,2457639.50000,292.371963,2.413764,112.211972,42.671992,-103.673978,4.725881,-30.172800,24.443780,-2.371213,-34.157884
2016-Sep-09 00:00:00.0000 TDB,2457640.50000,292.366533,2.413486,112.192330,42.654707,-103.659896,4.724512,-29.681717,24.324302,-2.371452,-33.859030
2016-Sep-10 00:00:00.0000 TDB,2457641.50000,292.361222,2.413205,112.172860,42.637707,-103.645880,4.723142,-29.188886,24.213300,-2.371696,-33.567458
2016-Sep-11 00:00:00.0000 TDB,2457642.50000,292.356032,2.412921,112.153555,42.620991,-103.631925,4.721772,-28.694492,24.110726,-2.371935,-33.283192
2016-Sep-12 00:00:00.0000 TDB,2457643.50000,292.350965,2.412632,112.134413,42.604562,-103.618028,4.720402,-28.198713,24.016514,-2.372159,-33.006239
2016-Sep-13 00:00:00.0000 TDB,2457644.50000,292.346022,2.412340,112.115428,42.588419,-103.604182,4.719032,-27.701709,23.930578,-2.372355,-32.736575
2016-Sep-14 00:00:00.0000 TDB,2457645.50000,292.341203,2.412045,112.096598,42.572564,-103.590384,4.717662,-27.203614,23.852806,-2.372510,-32.474150
2016-Sep-15 00:00:00.0000 TDB,2457646.50000,292.336511,2.411746,112.077916,42.556997,-103.576628,4.716292,-26.704523,23.783073,-2.372612,-32.218879
2016-Sep-16 00:00:00.0000 TDB,2457647.50000,292.331947,2.411444,112.059380,42.541718,-103.562911,4.714922,-26.204474,23.721251,-2.372650,-31.970657
2016-Sep-17 00:00:00.0000 TDB,2457648.50000,292.327511,2.411138,112.040986,42.526728,-103.549227,4.713551,-25.703448,23.667238,-2.372615,-31.729381
2016-Sep-18 00:00:00.0000 TDB,2457649.50000,292.323206,2.410830,112.022729,42.512028,-103.535571,4.712181,-25.201377,23.620980,-2.372507,-31.494974
2016-Sep-19 00:00:00.0000 TDB,2457650.50000,292.319032,2.410519,112.004605,42.497618,-103.521941,4.710811,-24.698167,23.582500,-2.372331,-31.267420
2016-Sep-20 00:00:00.0000 TDB,2457651.50000,292.314990,2.410205,111.986610,42.483500,-103.508330,4.709441,-24.193735,23.551899,-2.372102,-31.046779
2016-Sep-21 00:00:00.0000 TDB,2457652.50000,292.311083,2.409888,111.968741,42.469673,-103.494734,4.708071,-23.688042,23.529345,-2.371836,-30.833190
2016-Sep-22 00:00:00.0000 TDB,2457653.50000,292.307311,2.409569,111.950994,42.456138,-103.481149,4.706701,-23.181112,23.515047,-2.371554,-30.626855
2016-Sep-23 00:00:00.0000 TDB,2457654.50000,292.303675,2.409247,111.933363,42.442896,-103.467570,4.705331,-22.673036,23.509228,-2.371276,-30.428012
2016-Sep-24 00:00:00.0000 TDB,2457655.50000,292.300177,2.408922,111.915845,42.429948,-103.453992,4.703962,-22.163968,23.512098,-2.371019,-30.236913
2016-Sep-25 00:00:00.0000 TDB,2457656.50000,292.296819,2.408596,111.898435,42.417295,-103.440410,4.702593,-21.654106,23.523843,-2.370796,-30.053803
2016-Sep-26 00:00:00.0000 TDB,2457657.50000,292.293601,2.408267,111.881128,42.404936,-103.426818,4.701223,-21.143683,23.544615,-2.370617,-29.878908
2016-Sep-27 00:00:00.0000 TDB,2457658.50000,292.290525,2.407935,111.863920,42.392872,-103.413212,4.699854,-20.632956,23.574532,-2.370490,-29.712434
2016-Sep-28 00:00:00.0000 TDB,2457659.50000,292.287591,2.407602,111.846806,42.381103,-103.399586,4.698485,-20.122191,23.613680,-2.370418,-29.554557
2016-Sep-29 00:00:00.0000 TDB,2457660.50000,292.284802,2.407267,111.829780,42.369629,-103.385934,4.697116,-19.611661,23.662111,-2.370401,-29.405426
2016-Sep-30 00:00:00.0000 TDB,2457661.50000,292.282158,2.406930,111.812838,42.358449,-103.372252,4.695747,-19.101642,23.719849,-2.370438,-29.265164
2016-Oct-01 00:00:00.0000 TDB,2457662.50000,292.279659,2.406591,111.795974,42.347564,-103.358534,4.694378,-18.592402,23.786888,-2.370526,-29.133866
2016-Oct-02 00:00:00.0000 TDB,2457663.50000,292.277308,2.406250,111.779184,42.336973,-103.344774,4.693009,-18.084205,23.863199,-2.370658,-29.011600
2016-Oct-03 00:00:00.0000 TDB,2457664.50000,292.275104,2.405908,111.762461,42.326675,-103.330968,4.691640,-17.577299,23.948734,-2.370829,-28.898411
2016-Oct-04 00:00:00.0000 TDB,2457665.50000,292.273048,2.405564,111.745802,42.316669,-103.317109,4.690270,-17.071923,24.043426,-2.371031,-28.794325
2016-Oct-05 00:00:00.0000 TDB,2457666.50000,292.271141,2.405219,111.729199,42.306955,-103.303193,4.688901,-16.568300,24.147195,-2.371256,-28.699349
2016-Oct-06 00:00:00.0000 TDB,2457667.50000,292.269384,2.404872,111.712649,42.297531,-103.289215,4.687531,-16.066643,24.259952,-2.371495,-28.613476
2016-Oct-07 00:00:00.0000 TDB,2457668.50000,292.267776,2.404524,111.696146,42.288396,-103.275169,4.686162,-15.567155,24.381599,-2.371741,-28.536688
2016-Oct-08 00:00:00.0000 TDB,2457669.50000,292.266319,2.404176,111.679685,42.279549,-103.261050,4.684792,-15.070028,24.512026,-2.371983,-28.468954
2016-Oct-09 00:00:00.0000 TDB,2457670.50000,292.265013,2.403826,111.663260,42.270988,-103.246854,4.683422,-14.575447,24.651113,-2.372213,-28.410226
2016-Oct-10 00:00:00.0000 TDB,2457671.50000,292.263858,2.403475,111.646867,42.262713,-103.232574,4.682052,-14.083585,24.798724,-2.372420,-28.360441
2016-Oct-11 00:00:00.0000 TDB,2457672.50000,292.262855,2.403124,111.630499,42.254720,-103.218207,4.680681,-13.594597,24.954703,-2.372594,-28.319509
2016-Oct-12 00:00:00.0000 TDB,2457673.50000,292.262003,2.402772,111.614153,42.247009,-103.203747,4.679311,-13.108613,25.118876,-2.372722,-28.287314
2016-Oct-13 00:00:00.0000 TDB,2457674.50000,292.261303,2.402420,111.597823,42.239578,-103.189191,4.677941,-12.625720,25.291056,-2.372792,-28.263710
2016-Oct-14 00:00:00.0000 TDB,2457675.50000,292.260754,2.402067,111.581504,42.232424,-103.174532,4.676570,-12.145953,25.471055,-2.372796,-28.248533
2016-Oct-15 00:00:00.0000 TDB,2457676.50000,292.260358,2.401714,111.565192,42.225547,-103.159768,4.675200,-11.669288,25.658708,-2.372728,-28.241617
2016-Oct-16 00:00:00.0000 TDB,2457677.50000,292.260113,2.401361,111.548881,42.218945,-103.144893,4.673830,-11.195647,25.853908,-2.372589,-28.242830
2016-Oct-17 00:00:00.0000 TDB,2457678.50000,292.260021,2.401008,111.532567,42.212615,-103.129903,4.672459,-10.724928,26.056628,-2.372386,-28.252104
2016-Oct-18 00:00:00.0000 TDB,2457679.50000,292.260081,2.400655,111.516245,42.206556,-103.114793,4.671089,-10.257042,26.266930,-2.372138,-28.269460
2016-Oct-19 00:00:00.0000 TDB,2457680.50000,292.260293,2.400302,111.499912,42.200766,-103.099560,4.669719,-9.791961,26.484951,-2.371865,-28.295009
2016-Oct-20 00:00:00.0000 TDB,2457681.50000,292.260657,2.399950,111.483560,42.195245,-103.084199,4.668350,-9.329734,26.710867,-2.371590,-28.328932
2016-Oct-21 00:00:00.0000 TDB,2457682.50000,292.261175,2.399598,111.467187,42.189989,-103.068705,4.666980,-8.870496,26.944853,-2.371332,-28.371436
2016-Oct-22 00:00:00.0000 TDB,2457683.50000,292.261845,2.399247,111.450787,42.184998,-103.053074,4.665610,-8.414446,27.187054,-2.371110,-28.422729
2016-Oct-23 00:00:00.0000 TDB,2457684.50000,292.262668,2.398896,111.434354,42.180269,-103.037300,4.664241,-7.961830,27.437571,-2.370932,-28.482993
2016-Oct-24 00:00:00.0000 TDB,2457685.50000,292.263644,2.398546,111.417885,42.175800,-103.021379,4.662872,-7.512913,27.696456,-2.370806,-28.552373
2016-Oct-25 00:00:00.0000 TDB,2457686.50000,292.264773,2.398197,111.401372,42.171590,-103.005306,4.661503,-7.067968,27.963721,-2.370735,-28.630979
2016-Oct-26 00:00:00.0000 TDB,2457687.50000,292.266054,2.397849,111.384811,42.167635,-102.989076,4.660133,-6.627265,28.239343,-2.370719,-28.718887
2016-Oct-27 00:00:00.0000 TDB,2457688.50000,292.267489,2.397502,111.368197,42.163934,-102.972685,4.658764,-6.191070,28.523268,-2.370756,-28.816145
2016-Oct-28 00:00:00.0000 TDB,2457689.50000,292.269075,2.397156,111.351524,42.160483,-102.956128,4.657395,-5.759638,28.815422,-2.370842,-28.922777
